track_id,"('echonest', 'audio_features', 'acousticness')","('echonest', 'audio_features', 'danceability')","('echonest', 'audio_features', 'energy')","('echonest', 'audio_features', 'instrumentalness')","('echonest', 'audio_features', 'liveness')","('echonest', 'audio_features', 'speechiness')","('echonest', 'audio_features', 'tempo')","('echonest', 'audio_features', 'valence')","('track', 'genre_top')"
34511,0.6738384617,0.5278409543,0.4011149411,0.9707347637,0.203703716,0.032438691,157.949,0.2143164053,Pop
35184,0.0154136886,0.6284542535,0.2770751262,0.0109271672,0.1045859177,0.0522547068,156.003,0.2341756008,Pop
35296,0.9271659059,0.4472337936,0.5297246355,0.9457056091,0.111665274,0.0482214173,220.007,0.1511681648,Electronic
35299,0.0001245545,0.6825022068,0.5131390379,0.9236190225,0.0968140787,0.092637087,140.166,0.4938521251,Electronic
35527,0.2142466473,0.6762990347,0.8332741762,0.9121833295,0.2450557405,0.0311777089,156.99,0.9654177999,Rock
35534,0.7454651702,0.6145342362,0.8861883226,0.8657785914,0.0645260309,0.032394999,145.043,0.9520184205,Rock
35537,0.7475965462,0.560721759,0.9028586045,0.9226413538,0.1325368311,0.0315438872,156.059,0.9732041433,Rock
35539,0.5666087618,0.7571172125,0.6943706791,0.8544420084,0.0813342614,0.0466005345,122.971,0.924787815,Rock
35541,0.1939585985,0.4633050451,0.3822190882,0.50360287,0.1901658565,0.0331519797,135.145,0.2998255229,Rock
35543,0.7370651904,0.5716232495,0.6588626842,0.6199140197,0.1817786669,0.0246745092,90.009,0.9470742927,Rock
35545,0.5120835286,0.7255582247,0.0704172479,0.7764996789,0.1327574223,0.0337738429,108.091,0.4071778449,Pop
35549,0.3617322206,0.6847611501,0.3362712019,0.9121021253,0.1113830753,0.0484134507,155.962,0.6543623454,Pop
35550,0.3223548996,0.5978273491,0.3167358133,0.9213154656,0.118968412,0.0554365084,108.058,0.5291920758,Pop
35571,0.0208162908,0.3866813167,0.6121091516,0.8929477389,0.0493821069,0.0281201997,202.027,0.4600497447,Rock
35608,0.6885638171,0.6672256599,0.420695177,1.2428e-06,0.0671831108,0.0364241728,122.16,0.3017211729,Pop
35734,0.9266089348,0.3916211411,0.2519094946,2.66e-08,0.1298075839,0.1177344879,39.349,0.0448837393,Folk
36096,0.007969416,0.7287577607,0.5301758576,0.3062301338,0.0959361914,0.3720865777,156.029,0.5406858792,Electronic
36097,0.1286658919,0.8781430595,0.6037260645,0.9125332182,0.1003816974,0.114374883,130.886,0.6237538176,Electronic
36099,8.83228e-05,0.614838565,0.7002686022,0.9424330364,0.08550249,0.1057939548,240.302,0.4132608033,Electronic
36302,0.2963149229,0.8895275086,0.2325815401,0.9322330611,0.1111587719,0.3173190925,100.087,0.7457576152,Hip-Hop
36304,0.6033155757,0.576391996,0.7980233924,0.9014547694,0.0904164485,0.1245242968,121.548,0.9675487676,Hip-Hop
36322,0.9087751017,0.7366046938,0.4642974551,0.9437833656,0.1072918255,0.0414904686,93.376,0.7820585752,Folk
36333,0.9610053766,0.6430079752,0.3181348615,0.9663312564,0.129187304,0.0400057535,159.999,0.3329748767,Folk
36371,0.2824487483,0.6220155848,0.7532899034,0.5562347823,0.0731449723,0.039825291,87.008,0.7301131081,Pop
36380,0.0888409578,0.4503285953,0.7815080575,0.8808575981,0.2150967258,0.1248317211,101.666,0.4715290509,Electronic
36388,0.057187169,0.6107503496,0.598624305,0.8227291659,0.1029447972,0.0319954491,100.035,0.336039889,Pop
36428,0.053144746,0.7938041277,0.4178569435,0.8577443634,0.1093616112,0.0669813599,92.981,0.5628487285,Electronic
36435,0.1816749034,0.7057426736,0.6692345463,0.6564574779,0.1333294217,0.0415015915,128.142,0.2953263061,Electronic
36481,0.4598563159,0.3306495975,0.8847609289,0.9018684735,0.09668541,0.0392401356,154.035,0.3995370906,Rock
36526,0.7489534738,0.3945770193,0.653424928,0.5227687134,0.1135722979,0.0378223395,100.436,0.5740163001,Rock
36614,0.9764797753,0.6123679134,0.3952545975,0.9037845822,0.1112906163,0.0326357224,120.057,0.1044820555,Pop
36615,0.3437557205,0.6255246585,0.4481432785,1.9009e-06,0.0858647243,0.0262882984,95.053,0.3514677739,Pop
36616,0.9482742771,0.6199427349,0.2373767314,0.0022835257,0.1688362544,0.0358482088,120.109,0.1831828471,Pop
36618,0.9370687651,0.5234767527,0.4584708207,0.8920562617,0.1194284125,0.0362452381,140.053,0.1798812395,Pop
36643,0.9863953345,0.8261659132,0.0974435284,0.2330931454,0.2948784779,0.0831345516,119.866,0.6600725215,Pop
36959,0.6278672005,0.5889229259,0.1566511982,0.086332564,0.0863516289,0.0337709406,124.947,0.281964188,Pop
36961,0.4568628836,0.6254658441,0.3991330048,0.937749082,0.122200486,0.119990788,59.006,0.0399611594,Pop
36965,6.1706e-06,0.5663925527,0.1680526674,0.8836076867,0.0992044723,0.03536456,161.022,0.444931697,Pop
36966,0.350058592,0.7473112845,0.2987587164,0.1229267175,0.0479095942,0.0891081407,107.976,0.6181237615,Pop
36983,0.1367420681,0.7588263546,0.6494560887,0.9468814739,0.1068351921,0.2805612795,106.777,0.7302002403,Hip-Hop
36984,0.9075293478,0.83501414,0.4052312864,0.9268984157,0.1115693094,0.1296531241,160.148,0.7840713384,Hip-Hop
36985,0.1200342239,0.7039654691,0.335540937,0.9721369666,0.1116381394,0.0539758052,78.011,0.9617557918,Hip-Hop
36986,0.048258267,0.7845643948,0.4894532055,0.9728700043,0.1061853081,0.0382079457,150.017,0.3305155622,Hip-Hop
36987,0.9430277551,0.516776655,0.1141570309,0.963264314,0.1138413951,0.0380079772,167.913,0.8134710468,Hip-Hop
36988,1.48458e-05,0.6406864013,0.42651975,0.9181470868,0.0795675266,0.0304418752,88.023,0.7575077581,Hip-Hop
36990,0.9471677267,0.4079189786,0.4709064987,0.9826349805,0.1138002682,0.0710493586,192.538,0.4541775014,Hip-Hop
36992,0.0110465137,0.7336082154,0.9056756441,0.9335217407,0.1118734507,0.1067524393,160.305,0.7565068579,Hip-Hop
36994,0.1270305041,0.8087203109,0.4126069325,0.9527070082,0.1093798035,0.0797980786,160.053,0.6735069239,Hip-Hop
36997,0.7779454891,0.9070602884,0.3429425297,0.6770292135,0.1030980808,0.2940832543,156.003,0.5153347916,Hip-Hop
36998,0.0037822986,0.7487339574,0.6119147726,0.7369062827,0.0734111566,0.3982358522,74.377,0.8052046698,Electronic
37113,0.9517974119,0.4982899949,0.819655234,0.9616162117,0.3338959017,0.0544049321,112.977,0.0779986094,Instrumental
37131,0.1214617897,0.6451947177,0.8751995523,0.6103947155,0.3882968779,0.0879945345,120.058,0.43314145,Electronic
37416,0.3921093944,0.8691361814,0.5679009552,0.118779241,0.2141697055,0.4215289246,104.998,0.821193178,Hip-Hop
37417,0.0737488138,0.4255273294,0.8894557106,0.0619032064,0.7152986978,0.4142392885,113.951,0.4247787136,Hip-Hop
37423,0.1600347021,0.394037451,0.7150033677,0.0007059271,0.1214451473,0.2974470172,173.545,0.5889910038,Hip-Hop
37725,0.9402233628,0.0791258381,0.1719457807,0.9325304612,0.7001017514,0.0378590523,79.376,0.2344033991,Rock
37727,0.5544733038,0.2082918654,0.5919670995,0.9151755205,0.1331014492,0.0480936238,133.455,0.0472859675,Rock
37730,0.5051834459,0.3428965763,0.4757973583,0.9476406089,0.1018684274,0.0329904456,94.998,0.29298489,Rock
37731,0.9435186199,0.1105617046,0.1970402999,0.9447185203,0.1897102837,0.040727641,94.182,0.0745014724,Rock
37859,0.0010593473,0.2745476552,0.7974922835,0.9138502426,0.0802111322,0.0798285535,180.324,0.0831984605,Rock
38399,0.9494418973,0.2234483176,0.1491310923,0.9576791065,0.379393284,0.0403614415,118.16,0.1959987116,Folk
38435,2.06211e-05,0.2317653811,0.266845452,0.8221481444,0.1164439994,0.0396600913,54.326,0.3981425823,Rock
38522,0.0007610473,0.1420455672,0.6480921004,0.9227116776,0.1231815828,0.0312441461,75.677,0.3824665925,Rock
38775,0.977080969,0.4654563763,0.4214802158,0.9168585062,0.0863751469,0.0310175963,83.783,0.8278253002,International
38776,0.981647547,0.2626312008,0.7159460442,0.8630594892,0.2916764248,0.0571007707,228.186,0.9605173728,International
38777,0.9767218904,0.4210468345,0.1908717088,0.0860059867,0.1038667588,0.0265634025,94.603,0.3139501812,International
38778,0.9863211583,0.5045755235,0.4564282111,0.9179369955,0.1218424923,0.0409974584,123.861,0.6961466359,International
38779,0.9614913532,0.5416553714,0.3404580828,0.8439985717,0.114925356,0.0331361578,125.644,0.7217531412,International
38780,0.9415429356,0.2409845556,0.68939957,0.8774481892,0.3235307449,0.040690186,220.409,0.8135059123,International
38781,0.961226988,0.6994170302,0.6918910097,0.8832981254,0.1568514822,0.0433431001,127.849,0.9705685628,International
38782,0.9922240292,0.2626187568,0.2157943684,0.828832664,0.0864495987,0.032960223,107.717,0.2346586793,International
38783,0.9606337139,0.50823447,0.4220321572,0.9046485187,0.1711797148,0.0326606707,130.051,0.4934749101,International
38784,0.9866402155,0.4462414058,0.5563874558,0.891998495,0.0997590547,0.0583687628,211.397,0.9488273373,International
38785,0.9687453762,0.2561793686,0.285077206,0.5002059537,0.3528410758,0.0331598474,115.929,0.3606100141,International
38961,0.0797375266,0.4885947763,0.7204946174,0.9201620982,0.4489423194,0.0414298549,139.979,0.1908555369,Pop
39291,0.0119176346,0.8624774525,0.4364323515,0.8681149399,0.1117180157,0.0594517727,124.994,0.7310337387,Electronic
39298,0.047823415,0.3166825969,0.6848232595,0.8136176405,0.0742409448,0.0323913974,145.685,0.1924159277,Rock
39357,0.0422032463,0.6424162933,0.5102356418,0.8756476924,0.1043978398,0.0901052148,168.003,0.3973012498,International
39359,0.4115706811,0.4866161822,0.2890372793,0.9286531305,0.092521841,0.0307606989,133.762,0.0569620623,Rock
39488,0.8451532933,0.7443072892,0.608638563,0.8810559076,0.0957334763,0.0613102309,86.996,0.7382216471,Folk
39605,0.0179150144,0.8573931314,0.5005356297,0.87028234,0.1308959966,0.0592424003,129.014,0.6856209723,Electronic
39607,0.0856185823,0.8425713708,0.7255742217,0.937893404,0.103838623,0.1020878247,125.982,0.7364734261,Electronic
40133,0.0009819724,0.2889558787,0.5342096503,0.9125483942,0.080455586,0.035035447,125.231,0.4254498794,Rock
40134,0.0001755425,0.2653504317,0.5724109469,0.8444013688,0.1512651079,0.0333512729,77.685,0.3400704812,Rock
40229,0.9783779993,0.53975449,0.4413884514,0.9404765781,0.107304486,0.032170603,103.654,0.1068876138,Folk
40230,0.9851382555,0.1156239645,0.4478721943,0.9536777702,0.1373045668,0.0560573865,207.927,0.5387105134,Folk
40231,0.9957964501,0.5680176949,0.4212247664,0.9722659997,0.2237026969,0.0278725544,91.35,0.631322373,Folk
40232,0.9957084721,0.1129852841,0.3795284073,0.9728700043,0.1219625373,0.039133346,211.875,0.6116412438,Folk
40233,0.9310080445,0.3426446239,0.4694148731,0.935551036,0.1430281006,0.0475962769,118.909,0.0873644785,Folk
40235,0.9271283568,0.1695881306,0.5347408715,0.7987062658,0.1691753767,0.1265997127,192.5,0.0363124831,Folk
40236,0.9927366351,0.3732406777,0.3015678926,0.9475828839,0.1612127732,0.0570559127,100.388,0.097241274,Folk
40237,0.9913538048,0.5450233441,0.2330809006,2.9e-09,0.1613384314,0.8466181941,151.22,0.4773435207,Folk
40238,0.9565345852,0.2040730306,0.0349508807,0.9154619762,0.0864398762,0.036257226,41.546,0.0384640725,Folk
40239,0.7718648154,0.4163870496,0.3360001722,0.9292622675,0.104841324,0.0255693066,94.555,0.3786080879,Folk
40240,0.7095431002,0.3965799881,0.3398661516,0.908586248,0.3184973093,0.0293258347,72.957,0.1111440115,Folk
40241,0.9902932728,0.321279611,0.3465112739,0.9332840179,0.1204074646,0.0324826971,100.624,0.1862464781,Folk
40242,0.8542175546,0.4402381576,0.5371723468,0.9882278374,0.1487384245,0.0273364726,94.908,0.1417613293,Folk
40243,0.9194794363,0.3944392653,0.2648927991,0.7809890015,0.1800948701,0.0295911504,67.372,0.2685302973,Folk
40244,0.6885884785,0.450773222,0.4459863125,0.9795442351,0.1787717149,0.0274610799,89.999,0.2495380505,Folk
40245,0.9357661559,0.3651485354,0.3471217365,0.8960188279,0.1149685578,0.0313383026,159.749,0.4383158206,Folk
40525,0.562628054,0.8048589551,0.4512445076,0.0129229308,0.1068624394,0.0366298049,91.839,0.3372183872,Hip-Hop
40654,0.9076039004,0.3228903057,0.5159469525,0.9644496585,0.120774869,0.0970481661,132.37,0.2927342428,Instrumental
40655,0.8145523213,0.3843674479,0.2071637889,0.9351741613,0.1115296443,0.0852107804,124.623,0.1430256655,Instrumental
40656,0.6878153242,0.2511760543,0.2865199917,0.9611485358,0.0874375591,0.0509849913,129.959,0.078240884,Instrumental
40657,0.9469232859,0.26228932,0.3760072009,0.9562693575,0.3013032788,0.1203046132,107.134,0.1089532054,Instrumental
40658,0.9559980743,0.5675764975,0.1280389441,0.936867483,0.1463175001,0.098963376,121.784,0.3914664944,Instrumental
40659,0.6804082164,0.6099640389,0.6455955012,0.9383815467,0.6289426808,0.0992429866,137.873,0.7366611136,Instrumental
40660,0.9879282497,0.3097081564,0.8182571635,0.9653990593,0.4039992675,0.5612139046,54.65,0.0665684246,Instrumental
40842,0.0063307381,0.5081682444,0.5688285746,0.8592182956,0.1389496488,0.0313860515,86.958,0.4485127931,Electronic
40843,0.0002295792,0.454331274,0.9303121971,0.7590360726,0.0916869363,0.0363138127,103.943,0.1349854554,Electronic
40844,0.0171482816,0.5055229041,0.8897306994,0.8303933369,0.0929976432,0.0660197587,165.985,0.3400254495,Electronic
40845,0.0193076968,0.6725667647,0.7152350308,0.8951530488,0.0840662189,0.2379281908,200.007,0.6230995041,Electronic
40903,0.8624347617,0.5567891115,0.3708488379,0.9416734147,0.0700518218,0.0247563426,82.501,0.3100308781,Rock
40940,0.9468655685,0.4064790284,0.6317436913,0.8122680182,0.1880545225,0.0639524389,111.549,0.4695943734,Rock
40984,0.543580508,0.5866045144,0.4323552126,0.2919606694,0.1120059001,0.0336777623,165.035,0.7064090843,Rock
40985,0.0888805407,0.546760975,0.7207124829,0.0690339426,0.1353092153,0.0697830031,127.153,0.3623643791,Rock
40986,0.5419482115,0.4002082823,0.8875255607,0.6158625286,0.1291893263,0.0564619768,172.491,0.187589107,Rock
41095,0.876357522,0.5241689487,0.8631456461,0.9711347229,0.1656350228,0.0303462998,114.847,0.4748594127,Rock
41191,0.9877162618,0.0915928646,0.3230507562,0.9710120506,0.1499784692,0.0415250353,161.277,0.1421386005,Folk
41192,0.8898956258,0.055071251,0.2154615972,0.961948895,0.2128001772,0.0458914274,204.093,0.1183000365,Folk
41310,0.9907237212,0.1604184678,0.4483669975,0.7972471083,0.3743049506,0.0350091287,84.969,0.3044890724,Folk
41568,0.9604922121,0.6599616386,0.1043059015,0.0563258369,0.1088578948,0.0465847821,121.916,0.0615553929,Pop
41812,0.6272640325,0.4181550847,0.1862249128,0.8003426081,0.0727534546,0.029846436,97.361,0.0899352206,Rock
41961,0.7629396242,0.2578246392,0.3426236459,0.9463398723,0.1115882833,0.0458894408,136.539,0.0987233775,Rock
41962,0.826641904,0.2213108779,0.5963020998,0.9720959842,0.0912110433,0.0357704925,138.771,0.1982554844,Rock
41965,0.7139841421,0.2415150273,0.6431730125,0.9242511338,0.1187947355,0.0358373604,152.569,0.1913906416,Rock
41971,0.6969500726,0.3429273214,0.9831930307,0.0122380642,0.1189564165,0.054624097,91.594,0.4641191581,Instrumental
42018,0.0501347764,0.8071843826,0.5178546653,0.923303295,0.118316203,0.0500331406,135.99,0.3500980178,Electronic
42019,0.0977438154,0.8304049598,0.6534367239,0.8805462726,0.1147285998,0.0593862758,150.97,0.9639614869,Electronic
42040,0.2284971882,0.6510358514,0.6027536872,0.8959156777,0.1182719984,0.1715758179,113.962,0.6431368151,Hip-Hop
42044,0.0001451577,0.3518719075,0.9448941178,0.1981029202,0.0998492728,0.0811447599,230.087,0.2422254212,Rock
42045,0.6543450319,0.7620020631,0.9557567683,0.9306630375,0.0688402499,0.3597518884,59.008,0.2985370992,Hip-Hop
42046,0.9207811521,0.3980904728,0.7682946831,0.7322930995,0.1764804209,0.2440092771,188.328,0.5162531206,Hip-Hop
42048,0.7110643506,0.5655736615,0.7635869701,0.2369475553,0.1152695991,0.0332626778,164.019,0.8520872815,Pop
42129,0.9517585596,0.6348614888,0.2138919328,0.3551971225,0.1275200594,0.0726271501,128.053,0.906078309,Experimental
42135,0.9827480207,0.4690901175,0.1245917162,0.5492629856,0.3372381519,0.1076468905,180.963,0.6900313238,Experimental
42138,0.9957964501,0.4267605662,0.1290469812,0.9704766607,0.0725526174,0.032322361,80.702,0.5580060142,Experimental
42139,0.8240460139,0.8894681606,0.7498770424,0.2231376724,0.2772116071,0.115484646,120.887,0.2752638268,Experimental
42141,0.9944036748,0.469489086,0.2151812938,0.2550570045,0.3163785819,0.0465276269,80.87,0.0892205082,Experimental
42146,0.9741647164,0.6129344625,0.1931489953,0.239608181,0.1204539997,0.0431123629,106.959,0.8510796775,Experimental
42234,0.9842554941,0.6735699511,0.3559566909,0.9485504533,0.1270854284,0.0735148583,167.192,0.7699140141,International
42235,0.9825448405,0.5619674745,0.1597699501,3.17905e-05,0.1439858877,0.9592218834,200.26,0.5727350341,International
42236,0.9903579343,0.5109968224,0.2284028391,0.94282797,0.1166877785,0.1181506623,87.11,0.4634880911,International
42238,0.9926888465,0.6148882335,0.1851595493,0.9611255518,0.1194372374,0.0750089009,133.655,0.6964324769,International
42240,0.9858623828,0.6448216385,0.4400376707,0.9309926839,0.1409374612,0.0854417844,142.954,0.8573955005,International
42241,0.9714576694,0.4787352937,0.3376848499,0.9406943243,0.1075010136,0.0510918266,189.484,0.6018614401,International
42243,0.9931598886,0.4883654107,0.3852638195,0.9002560253,0.110445115,0.0473581871,166.33,0.5341265268,International
42245,0.9887354194,0.4865190111,0.3983332732,0.9344993854,0.1319682925,0.0721324857,204.952,0.9337836931,International
42247,0.9895070522,0.4289146407,0.4616222539,0.8978175786,0.1098971001,0.0430154764,176.833,0.8653356902,International
42310,0.9582753438,0.1716914514,0.1315054709,0.95266944,0.3586210286,0.0436211,131.543,0.0355624237,Rock
42372,0.3109386924,0.8196989877,0.5296297687,0.9096362407,0.1117107552,0.1044783212,115.047,0.5653674285,Electronic
42373,0.0010372973,0.863965779,0.3964510071,0.9165509208,0.1106538434,0.0652486619,126.01,0.0678411833,Electronic
42374,0.8228402438,0.8682661574,0.1402834215,0.6336853568,0.1107992931,0.1797411097,113.057,0.0551813192,Electronic
42375,0.2672818736,0.7084055442,0.5459508217,0.9161043296,0.1057320932,0.0476425636,128.988,0.350523019,Electronic
42376,0.4034331921,0.7411484083,0.7316624448,0.9157583703,0.103828341,0.04574643,140.02,0.6264010697,Electronic
42377,0.6888736404,0.8785914694,0.5628761784,0.8554471626,0.1050423849,0.0634452701,128.999,0.4044588228,Electronic
42475,0.0315065621,0.5739724906,0.8299669206,0.7364040366,0.1559159821,0.0609893681,136.938,0.7071125098,Rock
42648,0.9394700136,0.3803634715,0.1752920498,0.2546484362,0.1607618554,0.0309865565,139.988,0.1704361997,Folk
42659,0.9823233963,0.129783424,0.1377707294,0.9456218093,0.0879293146,0.0392935846,189.628,0.0399086371,Folk
42761,0.9039791925,0.5124930216,0.6085947705,0.9489580806,0.1112127542,0.0335495486,120.051,0.6817297673,Rock
42789,0.596509081,0.4210849645,0.6834629172,0.947582189,0.1144094331,0.0452623167,179.996,0.6872093184,Rock
43844,0.0710227677,0.70772115,0.5425548728,0.895361886,0.3475255745,0.0429498496,92.161,0.5173226903,Hip-Hop
43856,0.0094805382,0.8378460191,0.72878261,0.8546674156,0.0672663744,0.0828313277,126.707,0.323948077,Hip-Hop
43857,0.2407728256,0.7196912253,0.4256599533,0.9237868783,0.1141644407,0.030685475,100.04,0.2337648564,Hip-Hop
43858,0.5992483397,0.7315667334,0.5014004481,0.6771091999,0.109924817,0.0343747671,44.495,0.9135093379,Hip-Hop
43859,0.3455126385,0.8297552256,0.5521188063,0.9088681846,0.1338902116,0.1425953911,102.162,0.4628918182,Hip-Hop
43860,0.978912976,0.3824316635,0.4707018905,0.966895222,0.1132225074,0.0623840704,83.944,0.5255736914,Hip-Hop
43861,0.1380065834,0.5434816483,0.7316991212,0.9259975452,0.6408304493,0.0561874105,100.117,0.4277623401,Hip-Hop
43863,0.9644251728,0.656303305,0.6251047258,0.9594967751,0.1350859378,0.0234094611,93.924,0.9174338282,Hip-Hop
43865,0.8895499409,0.6245612467,0.6596169274,0.9117093292,0.0930921583,0.0315563981,90.986,0.8861414203,Hip-Hop
43866,0.0243952008,0.7717416812,0.5241899583,0.8691705992,0.0942477819,0.1928365331,95.194,0.9798046553,Hip-Hop
43867,0.0131704628,0.8162464765,0.6220099471,0.9079598185,0.1851725431,0.0687444847,90.994,0.4781425791,Hip-Hop
43868,0.5896216149,0.1694440217,0.685519326,0.9505742863,0.4053399589,0.0582570049,69.943,0.1749555263,Hip-Hop
43869,0.0971173606,0.6009647887,0.6913449449,0.8079721802,0.1215108641,0.03980931,175.794,0.8472184597,Hip-Hop
44092,0.2773321431,0.7556852083,0.2272705122,0.7055688105,0.1061662248,0.0348555938,100.008,0.2009984288,Electronic
44236,0.4544295495,0.6069302616,0.4668473122,0.9204247726,0.2437194721,0.1097826139,90.12,0.6108554756,Hip-Hop
44777,0.8149702021,0.5656633164,0.3138663107,0.9554770399,0.1695239838,0.0392165234,97.854,0.1459500558,Folk
44791,0.0584973545,0.4046101048,0.6003011683,0.0040750976,0.0842422759,0.0412724461,150.048,0.506514888,Experimental
44792,0.5419498621,0.6961852331,0.5339836126,0.8764236169,0.1137372584,0.6159112233,162.089,0.9566456975,Experimental
44794,0.9351149158,0.454194519,0.2868722699,0.5664022939,0.1312746962,0.0800312944,92.498,0.6805165192,Experimental
44795,0.8784341462,0.7891379231,0.3637143667,0.8090249506,0.2582740606,0.0830687595,79.993,0.4592149452,Experimental
44796,0.1917410599,0.7484324824,0.2298411211,1.1211e-05,0.0898402327,0.0417530874,89.982,0.9477004018,Experimental
44797,0.8010527505,0.6116691726,0.5153931285,0.057518462,0.2208091994,0.0340410626,140.282,0.7145253809,Experimental
44798,0.0451606446,0.3767768964,0.6890361994,0.3595104959,0.0980895556,0.0414404153,129.176,0.6721094433,Experimental
44799,0.0012278392,0.3640234209,0.2808925312,0.9544313219,0.0946267886,0.0755092375,166.678,0.6773420104,Experimental
44800,0.8174975417,0.6060931258,0.5116804147,0.7327087075,0.1115181962,0.038248539,160.004,0.3462249233,Experimental
44801,0.1405029074,0.6101645722,0.8562410149,0.8257950833,0.2579153511,0.0444099767,112.675,0.9555299739,Experimental
44802,0.0653431576,0.586272581,0.820188856,0.8395255009,0.0786977387,0.0379266459,120.028,0.2043783139,Experimental
44805,0.739388987,0.6570416088,0.1593550023,0.3429622938,0.1122547591,0.0327518657,65.136,0.2129870314,Pop
44806,0.9903787454,0.4427727527,0.0511705761,9.4e-09,0.1061000458,0.0405276033,79.45,0.3994613095,Pop
44809,0.966050557,0.6678692354,0.1400824287,0.2347427689,0.0742554851,0.0292688425,72.049,0.0931322656,Pop
44820,0.7677074079,0.5447397614,0.3092101433,0.9510301906,0.1002417973,0.0393016265,88.685,0.0996876914,International
44821,0.9002547843,0.572813647,0.3042587241,0.9613278878,0.1115198438,0.0434758564,99.715,0.0798901143,International
44822,0.9228928035,0.513690758,0.3047967293,0.9579736169,0.1511561085,0.0408755692,78.236,0.2066325524,International
44823,0.7873067258,0.6147415036,0.5311833433,0.8767320489,0.092070769,0.0305766727,124.0,0.2605634849,International
45055,0.7723187209,0.4624013471,0.3473390083,0.9115803794,0.1019460214,0.0324955969,135.763,0.0708231025,Rock
45099,0.4087708378,0.6170218348,0.9860039475,0.3223028064,0.2073175049,0.0491763673,99.963,0.5509344473,Electronic
45101,0.4101837745,0.6636949237,0.9585446371,0.7281250059,0.2076580095,0.0814381173,166.659,0.9569624779,Electronic
45103,0.0799284334,0.516344841,0.9616800211,0.9066331806,0.226468263,0.0410726899,150.008,0.9060103423,Electronic
45149,0.3826594625,0.5942221601,0.7095450222,0.6038606178,0.1147044596,0.0703177853,215.998,0.3518195223,Electronic
45150,0.706524791,0.8356107407,0.2023911913,0.9228454835,0.1203148828,0.3824485323,139.998,0.5371741529,Electronic
45151,0.0069440877,0.6003347404,0.7840642998,0.7412660422,0.0871172497,0.0325240063,145.668,0.8018434773,Electronic
45152,0.2730177342,0.5029930049,0.8504210232,0.922543389,0.1064186498,0.0993442271,93.359,0.8547121196,Electronic
45153,0.1437979094,0.6580931786,0.5788569075,0.796759239,0.0858388517,0.0551513213,129.272,0.116092507,Electronic
45154,0.0014046124,0.1353045595,0.8489686609,0.9265164507,0.1002192967,0.3035092634,78.912,0.2062173739,Electronic
45513,0.8383999736,0.324962029,0.1278967758,0.8877388907,0.1198521574,0.0467922619,77.683,0.027877029,Folk
45514,0.8472036615,0.4202257741,0.3681438545,0.9287232929,0.1043953507,0.0305276069,94.087,0.0740792566,Folk
45515,0.4802014926,0.3092167401,0.2293983549,0.8476863243,0.099972193,0.0301252077,129.184,0.0362256269,Folk
45516,0.6626234853,0.4491276819,0.4084485458,0.8576203892,0.5065260748,0.0304925915,97.927,0.0659561324,Folk
45517,0.9665881193,0.3766830756,0.5558503821,0.9473244189,0.1097340288,0.0361981568,93.117,0.0301508218,Folk
45518,0.7654566013,0.6009119852,0.2664885662,0.9389530375,0.0995983298,0.0404906854,92.085,0.1320254291,Folk
45519,0.575785283,0.2339978274,0.1725179679,0.8884806472,0.1079033111,0.0276497062,148.146,0.1230100864,Folk
45520,0.9491742283,0.340485377,0.2974942381,0.9474314442,0.103476715,0.027641019,87.783,0.068551199,Folk
45521,0.565101427,0.3866857971,0.2929710653,0.9091531275,0.383922472,0.0320927601,158.376,0.2383311252,Folk
45522,0.9474373475,0.3589084875,0.0808539152,0.957181786,0.0913387769,0.0419866558,85.502,0.0468692092,Folk
45523,0.9229443711,0.3103487372,0.4147551629,0.8799546614,0.1076048873,0.0328544128,54.959,0.0397228219,Folk
46157,0.9702442155,0.298114552,0.4594272978,0.9830320492,0.0976340374,0.3006036739,238.737,0.025364777,Electronic
46158,0.946941415,0.1247128886,0.0671685283,0.95627252,0.1025885077,0.0388822691,92.585,0.0356855752,Electronic
46159,0.9158421662,0.2255767897,0.5882633695,0.8726188907,0.1105074871,0.0685400686,70.967,0.1806290508,Electronic
46160,0.2924398128,0.7242678593,0.5691414095,0.3041421489,0.0962221169,0.079396615,163.989,0.3080777273,Electronic
46732,0.6329311106,0.5622139183,0.4454855618,0.9116606212,0.0938895389,0.0391632434,162.542,0.4875435957,Pop
46733,0.9651679786,0.5864965463,0.4595087176,0.920298906,0.1285656327,0.0302442473,162.965,0.4003814502,Pop
46736,0.2958828076,0.6464674925,0.5355242474,0.8314646288,0.0840562074,0.0278197512,126.021,0.347313628,Pop
46839,0.6970184042,0.7376077123,0.6544635098,9.44932e-05,0.0829658801,0.3915674973,71.998,0.7653673926,Pop
46840,0.2845640257,0.5634619072,0.3578097267,0.0030115603,0.0894921952,0.0378606525,149.986,0.2919070295,Pop
46841,0.4902368548,0.6753499811,0.4346413033,0.0067343709,0.3880020548,0.0313319831,86.702,0.7048684873,Pop
46842,0.4596089101,0.5848573453,0.4864919787,0.889564265,0.0872091252,0.0271572172,119.988,0.1094559202,Pop
46844,0.1576662652,0.6309233124,0.3903838818,0.7332145488,0.1038767307,0.0289559962,140.019,0.4648002249,Pop
46846,0.3298273319,0.7929024707,0.800871214,0.000622465,0.094486956,0.4460694719,185.993,0.4104472364,Pop
46854,0.2236042313,0.3452675159,0.2924276847,0.0645275112,0.1097158255,0.0343904448,155.245,0.4164625626,Pop
